Unnamed: 0,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik
1261,RUMAH MEWAH ELEGAN DI PINGGIR JALAN BESAR KOTA BALIKPAPAN,4000.0,"Balikpapan Utara, Balikpapan",5.0,2.0,538,260,SHM - Sertifikat Hak Milik,3500 Watt
1264,Rumah Cepat 2 Lantai Costarica Balikpapan Regency,1200.0,"Balikpapan Utara, Balikpapan",3.0,2.0,56,150,SHM - Sertifikat Hak Milik,2200 Watt
1265,RUMAH MINIMALIS STRATEGIS FULL RENOVASI MT. HARYONO DALAM BIMA JAMRUD BALIKPAPAN KALTIM,1400.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,120,50,SHM - Sertifikat Hak Milik,2200 Watt
1266,"BALIKPAPAN, RUMAH BARU 2 LANTAI PINEVILLE SINARMASLAND",1810.0,"Balikpapan Utara, Balikpapan",2.0,2.0,108,61,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt
1268,Rumah sederhana di sepinggan dekat  bandara,500.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,180,48,SHM - Sertifikat Hak Milik,900 Watt
1269,RUMAH MINIMALIS BORNEO PARADISO DEKAT PANTAI,450.0,"Balikpapan Timur, Balikpapan",2.0,1.0,72,70,SHM - Sertifikat Hak Milik,2200 Watt
1270,RUMAH MINIMALIS GRAND CITY  BALIKPAPAN ,950.0,"Balikpapan Utara, Balikpapan",2.0,2.0,72,45,SHM - Sertifikat Hak Milik,1300 Watt
1271,RUMAH MINIMALIS  SIAP HUNI DI SEPINGGAN PRATAMA,700.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,150,150,SHM - Sertifikat Hak Milik,2200 Watt
1272,Rumah cantik di perumahan komplek ramayana,950.0,"Balikpapan Utara, Balikpapan",3.0,2.0,210,210,SHM - Sertifikat Hak Milik,2200 Watt
1273,Rumah Mess Ditengah Kota Balikpapan.    ,1550.0,"Gn. Samarinda, Balikpapan",13.0,4.0,150,260,SHM - Sertifikat Hak Milik,2200 Watt
1274,Rumah Dekat Terminal Bus Batu Ampar  dan Pasar Buton,1000.0,"Batu Ampar, Balikpapan",2.0,2.0,150,150,SHM - Sertifikat Hak Milik,5500 Watt
1275,BALIKPAPAN RUMAH TENGAH KOTA  MURAH,1300.0,"Balikpapan Tengah, Balikpapan",3.0,2.0,128,100,SHM - Sertifikat Hak Milik,1300 Watt
1276,RUMAH TIGA KAMAR TIDUR SIAP HUNI DALAM PERUMAHAN TENGAH KOTA BALIKPAPAN,1250.0,"Balikpapan Utara, Balikpapan",3.0,2.0,210,98,SHM - Sertifikat Hak Milik,900 Watt
1277,RUMAH SIAP HUNI DI TENGAH KOTA,760.0,"Balikpapan Selatan, Balikpapan",4.0,1.0,84,120,SHM - Sertifikat Hak Milik,2200 Watt
1278,BALIKPAPAN RUMAH MEWAH KOMPLEKS PERUMAHAN BDI,2850.0,"Damai, Balikpapan",5.0,5.0,280,226,SHM - Sertifikat Hak Milik,4400 Watt
1279,Dijual cepat Rumah 2 Lantai siap huni di Borneo Paradiso Kalimantan ,575.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,72,100,SHM - Sertifikat Hak Milik,1300 Watt
1280,Rumah dijual cantik ditengah kota balikpapan,620.0,"Prapatan, Balikpapan",5.0,2.0,153,153,SHM - Sertifikat Hak Milik,2200 Watt
1281,Rumah  minimalis modern ditengah kota balikpapan. ,700.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,90,72,SHM - Sertifikat Hak Milik,2200 Watt
1282,Rumah Minimalis Siap Huni Free Biaya,360.0,"Balikpapan Utara, Balikpapan",2.0,1.0,90,36,HGB - Hak Guna Bangunan,1300 Watt
1284,rumah minimalis  cepat jual  plus perabotan ,770.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,96,45,SHM - Sertifikat Hak Milik,2200 Watt
1286,Rumah 2 Lantai 250 Meter Jalan Raya,1060.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,168,90,HGB - Hak Guna Bangunan,1300 Watt
1287,Rumah Minimalis Modern Siap Huni,665.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,86,43,SHM - Sertifikat Hak Milik,1300 Watt
1288,rumah mewah full furnished  dekat pusat pembelanjaan,2500.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,240,116,SHM - Sertifikat Hak Milik,1300 Watt
1289,rumah minimalis cantik ditengah kota balikpapan,650.0,"Balikpapan Utara, Balikpapan",2.0,2.0,90,90,SHM - Sertifikat Hak Milik,1300 Watt
1292,"Rumah 2 Lantai Harga Murah, Sepinggan Balikpapan",975.0,"Sepinggan, Balikpapan",4.0,2.0,150,160,SHM - Sertifikat Hak Milik,1300 Watt
1293,TURUN HARGA  CEPAT RUMAH DI KAWASAN WIKA,1450.0,"Gn. Samarinda, Balikpapan",3.0,2.0,211,200,SHM - Sertifikat Hak Milik,2200 Watt
1294,"Rumah Minimalis Dekat Hotel,Masjid Dan Rumah Sakit",870.0,"Balikpapan Utara, Balikpapan",2.0,1.0,150,60,SHM - Sertifikat Hak Milik,1300 Watt
1295,"BALIKPAPAN,  RUMAH CIPUTRA (C441)",2500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,135,180,SHM - Sertifikat Hak Milik,2200 Watt
1296,PESONA COUNTRY BALIKPAPAN BARU,3000.0,"Balikpapan Selatan, Balikpapan",5.0,1.0,600,240,SHM - Sertifikat Hak Milik,2200 Watt
1297,RUMAH TINGKAT 2 DEKAT KAMPUS SWASTA BALIKPAPN,1900.0,"Balikpapan Selatan, Balikpapan",5.0,2.0,230,120,SHM - Sertifikat Hak Milik,2200 Watt
1298,rumah mewah tingkat 2 di hook ditengah kota Balikpapan,5600.0,"Balikpapan Baru, Balikpapan",12.0,10.0,719,800,SHM - Sertifikat Hak Milik,16500 Watt
1299,Rumah sultan tingkat 3 di perum regency castarica,1400.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,84,170,SHM - Sertifikat Hak Milik,1300 Watt
1300,"BALIKPAPAN,  RUMAH CANTIK TENGAH KOTA (Y255)",1600.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,210,176,SHM - Sertifikat Hak Milik,3500 Watt
1301,"BALIKPAPAN,  SEPINGGAN PRATAMA (Y159)",7200.0,"Sepinggan, Balikpapan",5.0,4.0,320,700,SHM - Sertifikat Hak Milik,5500 Watt
1302,RUMAH BESAR TENGAH KOTA,980.0,"Klandasan Ulu, Balikpapan",7.0,4.0,150,200,SHM - Sertifikat Hak Milik,3500 Watt
1303,MEWAH BESAR DALAM CLUSTER,5500.0,"Balikpapan Tengah, Balikpapan",4.0,4.0,475,385,SHM - Sertifikat Hak Milik,7700 Watt
1304,BALIKPAPAN RUMAH RINGROAD PADAT PENDUDUK ( Y310),980.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,135,135,SHM - Sertifikat Hak Milik,900 Watt
1305,Rumah Baru Minimalis SHM Free Biaya,410.0,"Balikpapan Utara, Balikpapan",2.0,1.0,84,40,SHM - Sertifikat Hak Milik,1300 Watt
1310,Rumah murah di kota balikpapan,245.0,"Balikpapan Timur, Balikpapan",2.0,1.0,72,36,HGB - Hak Guna Bangunan,1300 Watt
1312,Rumah Mewah Bagus 2 Lantai SHM ,7000.0,"Balikpapan Selatan, Balikpapan",5.0,4.0,310,360,SHM - Sertifikat Hak Milik,5500 Watt
1313,"BALIKPAPAN, RUMAH CANTIK FULL FURNISH (Y359)",2400.0,"Damai, Balikpapan",2.0,3.0,144,250,HGB - Hak Guna Bangunan,2200 Watt
1314,BALIKPAPAN PERUM BATU AMPAR,800.0,"Batu Ampar, Balikpapan",2.0,2.0,147,60,SHM - Sertifikat Hak Milik,2200 Watt
1315,BALIKPAPAN RUMAH TENGAH KOTA,600.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,72,49,SHM - Sertifikat Hak Milik,1300 Watt
1316,Rumah Mewah Di Balikpapan,2800.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,221,180,SHM - Sertifikat Hak Milik,5500 Watt
1317,RUMAH BESAR PINGGIR JALAN BESAR,125.0,"Klandasan Ulu, Balikpapan",7.0,3.0,435,298,SHM - Sertifikat Hak Milik,10600 Watt
1318,RUMAH MINIMALIS SIAP HUNI DI PERUMAHAN BORNEO PARADISO,1250.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,120,115,SHM - Sertifikat Hak Milik,1300 Watt
1319,RUMAH FULL FURNISH DIBALIKPAPAN BARU,2500.0,"Damai, Balikpapan",4.0,3.0,160,160,HGB - Hak Guna Bangunan,4400 Watt
1320,Rumah siap huni di daerah Telaga Sari,775.0,"Telaga Sari, Balikpapan",3.0,1.0,270,110,SHM - Sertifikat Hak Milik,1300 Watt
1321," Rumah Luas, Nyaman, dan Bagus di Batu Ampar 2 Lantai SHM",5100.0,"Balikpapan Utara, Balikpapan",5.0,6.0,770,350,SHM - Sertifikat Hak Milik,19000 Watt
1322, Rumah Bagus Dekat Masjid di Balikpapan Baru,3300.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,180,120,HGB - Hak Guna Bangunan,3500 Watt
1323,DIBAWAH HARGA STANDAR RUMAH BESAR DIPERUMAHAN ELIT BALIKPAPAN,2950.0,"Balikpapan Utara, Balikpapan",6.0,4.0,300,289,SHM - Sertifikat Hak Milik,10600 Watt
1324,"RUMAH SIAP HUNI DI TAMAN SARI BUKIT MUTIARA, WIKA BALIKPAPAN",900.0,"Balikpapan Utara, Balikpapan",2.0,2.0,120,110,SHM - Sertifikat Hak Milik,2200 Watt
1325,Rumah Minimalis Dekat Kawasan Ikn Fasilitas Lengkap,250.0,"Balikpapan Utara, Balikpapan",2.0,1.0,60,38,HGB - Hak Guna Bangunan,1300 Watt
1326,Rumah Minimalis Jalan Luas Fasilitas Lengkap Dekat Kawasan Ikn,375.0,"Balikpapan Utara, Balikpapan",2.0,1.0,70,50,HGB - Hak Guna Bangunan,1300 Watt
1327,"Dijual Rumah Besar Bagus di Batakan, Balikpapan",1300.0,"Batakan, Balikpapan",4.0,2.0,135,108,SHM - Sertifikat Hak Milik,2200 Watt
1329,RUMAH SIAP HUNI TENGAH KOTA PERUMAHAN ELIT BUKIT DAMAI INDAH BALIKPAPAN KAL-TIM,1250.0,"Balikpapan Utara, Balikpapan",3.0,2.0,144,100,SHM - Sertifikat Hak Milik,1300 Watt
1330,Rumah minimalist di perumahan Gumilang BJBJ,650.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,91,54,SHM - Sertifikat Hak Milik,2200 Watt
1331,RUMAH CANTIK 2 LANTAI SIAP HUNI GRAND CITY BALIKPAPAN KAL-TIM,1100.0,"Balikpapan Utara, Balikpapan",2.0,2.0,60,47,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt
1332,"RUMAH BARU SIAP HUNI SUMBER REJO, BALIKPAPAN KAL-TIM",799.0,"Sumber Rejo, Balikpapan",3.0,3.0,125,135,SHM - Sertifikat Hak Milik,1300 Watt
1333,"RUMAH MEWAH 2 LANTAI SIAP HUNI, PERUSDA SEPINGGAN BARU BALIKPAPAN KAL-TIM",4000.0,"Balikpapan Selatan, Balikpapan",5.0,5.0,250,304,SHM - Sertifikat Hak Milik,5500 Watt
1334,FULLY FURNISHED RUMAH  CONTOH *NEW LYCHEE* 2 LANTAI DAUN VILLAGE BALIKPAPAN KAL-TIM,2500.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,240,116,HGB - Hak Guna Bangunan,1300 Watt
1335,RUMAH SIAP HUNI HOOK  FULLY FURNISHED PERUMAHAN TAMAN SARI  BUKIT MUTIARA (WIKA) BALIKPAPAN KAL-TIM,1800.0,"Balikpapan Utara, Balikpapan",2.0,2.0,170,120,HGB - Hak Guna Bangunan,4400 Watt
1336,TANAH DAN BANGUNAN STRATEGIS PINGGIR JALAN RAYA  MARTADINATA BALIKPAPAN KAL-TIM,2900.0,"Balikpapan Tengah, Balikpapan",5.0,2.0,312,200,SHM - Sertifikat Hak Milik,2200 Watt
1337,RUMAH MEWAH HARGA MINIMALIS BALIKPAPAN,2400.0,"Balikpapan Tengah, Balikpapan",4.0,4.0,288,288,SHM - Sertifikat Hak Milik,2200 Watt
1338,RUMAH  GRANDCITY CLUSTER NORDVILLE BALIKPAPAN GERBANG IKN,2230.0,"Balikpapan Utara, Balikpapan",3.0,2.0,120,117,HGB - Hak Guna Bangunan,2200 Watt
1339,RUMAH SIAP HUNI SATU LANTAI DENGAN DESAIN MINIMALIS LOKASI AMAN DAN NYAMAN,1500.0,"Balikpapan Utara, Balikpapan",4.0,4.0,220,200,SHM - Sertifikat Hak Milik,2200 Watt
1340,RUMAH BARU DI BANGUN TANPA INDEN DI KARTINI RESIDENCE,800.0,"Gunung Bahagia, Balikpapan",2.0,1.0,120,63,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt
1341,RUMAH BARU DI BANGUN TANPA INDEN DI KARTINI RESIDENCE,800.0,"Gunung Bahagia, Balikpapan",2.0,1.0,120,63,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt
1342,RUMAH SIAP HUNI SATU LANTAI SEMI FURNISH DENGAN DESAIN MINIMALIS LOKASI AMAN DAN NYAMAN,1200.0,"Balikpapan Utara, Balikpapan",2.0,2.0,78,47,SHM - Sertifikat Hak Milik,1300 Watt
1343,RUMAH SIAP HUNI SATU LANTAI DENGAN DESING MINIMALIS LOKASI AMAN DAN NYAMAN,1500.0,"Balikpapan Utara, Balikpapan",4.0,4.0,220,200,SHM - Sertifikat Hak Milik,2200 Watt
1344,RUMAH COZY DI ALZEN RESIDENCE MT. HARYONO,700.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,96,60,SHM - Sertifikat Hak Milik,1300 Watt
1346,BALIKPAPAN RUMAH NYAMAN TANAH LUAS DENGAN 4 KT DI BALIKPAPAN BARU (LM353),3500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,200,200,SHM - Sertifikat Hak Milik,5500 Watt
1347,355 Balikpapan Baru Rumah Nyaman Pojokan Dengan 4 Kamar Tidur,3500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,200,200,SHM - Sertifikat Hak Milik,5500 Watt
1348,"RUMAH BARU 2 LANTAI DEKAT BALIKPAPAN BARU, TENGAH KOTA BALIKPAPAN",1010.0,"Balikpapan Tengah, Balikpapan",3.0,3.0,108,60,SHM - Sertifikat Hak Milik,1300 Watt
1351,RUMAH SATU LANTAI SIAP HUNI DI PERUMAHAN WIKA,2800.0,"Balikpapan Utara, Balikpapan",3.0,2.0,311,225,SHM - Sertifikat Hak Milik,3500 Watt
1352,BALIKPAPAN PERUMAHAN REGENCY,700.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,72,100,SHM - Sertifikat Hak Milik,1300 Watt
1353,Rumah siap Huni di dekat IKN,600.0,"Balikpapan Utara, Balikpapan",2.0,1.0,150,45,SHM - Sertifikat Hak Milik,1300 Watt
1354,BALIKPAPAN PERUMAHAN REGENCY RESIDENT,1100.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,120,120,SHM - Sertifikat Hak Milik,2200 Watt
1355,RUMAH DI PINGGIR JALAN MANGGA DAN MARTADINATA STRATEGIS TEMPAT USAHA,1900.0,"Balikpapan Tengah, Balikpapan",5.0,4.0,214,300,SHM - Sertifikat Hak Milik,2200 Watt
1356,Rumah Mewah Balikpapan Baru Hook Nyaman dan Aura Positif 042JR,7500.0,"Balikpapan Baru, Balikpapan",3.0,2.0,300,300,SHM - Sertifikat Hak Milik,6600 Watt
1357,Rumah Asri Balikpapan Strategis Dekat Polda dan Bandara 005PKR,500.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,84,42,HGB - Hak Guna Bangunan,1300 Watt
1359,Rumah Modern Strategis Dekat Balikpapan Baru Pusat Kota 004PPK,807.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,90,50,HGB - Hak Guna Bangunan,2200 Watt
1360,Rumah tingkat 2 di Perum Kaliandra balikpapan,850.0,"Balikpapan Utara, Balikpapan",3.0,3.0,144,140,SHM - Sertifikat Hak Milik,3500 Watt
1361,RUMAH GAYA MEDITERANIA 2 LANTAI SIAP HUNI FULL FURNISH LOKASI BALIKPAPAN BARU,2750.0,"Balikpapan Baru, Balikpapan",5.0,4.0,200,298,SHM - Sertifikat Hak Milik,6600 Watt
1362,RUMAH SIAP HUNI LOKASI BALIKPAPAN BARU BEBAS BANJIR TEMPAT AMAN DAN NYAMAN,4500.0,"Balikpapan Baru, Balikpapan",6.0,6.0,672,200,SHM - Sertifikat Hak Milik,4400 Watt
1364,CEPAT RUMAH DITENGAH KOTA BALIKPAPAN,1000.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,150,120,SHM - Sertifikat Hak Milik,1300 Watt
1365,hunian minimalis dekat Terminal Bus Batu Ampar,750.0,"Balikpapan Utara, Balikpapan",2.0,1.0,146,48,SHM - Sertifikat Hak Milik,3500 Watt
1366,BALIKPAPAN PERUM PONDOK KARYA AGUNG (POKA),950.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,180,200,SHM - Sertifikat Hak Milik,2200 Watt
1367,BALIKPAPAN PERUMAHAN BUKIT ALAM LESTARI,360.0,"Balikpapan Utara, Balikpapan",2.0,1.0,120,90,SHM - Sertifikat Hak Milik,1300 Watt
1368,"RUMAH DI GRAND CITY LOKASI STRATEGIS, AKSES CEPAT, PERUMAHAN TERBAIK DI PINTU GERBANG IKN",3950.0,"Balikpapan Utara, Balikpapan",3.0,3.0,180,200,SHM - Sertifikat Hak Milik,5500 Watt
1369,RUMAH DUA KAMAR TIDUR DI TENGAH KOTA,750.0,"Balikpapan Tengah, Balikpapan",2.0,1.0,144,120,SHM - Sertifikat Hak Milik,2200 Watt
1370,RUMAH,4000.0,"Balikpapan Tengah, Balikpapan",6.0,3.0,143,342,SHM - Sertifikat Hak Milik,5500 Watt
1371,rumah minimalist bersih dekat SMAN 5 Balikpapan,650.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,120,88,SHM - Sertifikat Hak Milik,2200 Watt
1372,RUMAH EMPAT KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,1130.0,"Balikpapan Utara, Balikpapan",4.0,2.0,145,160,SHM - Sertifikat Hak Milik,4400 Watt
1373,RUMAH LUAS COCOK UNTUK TOKO DI DAERAH RAMAI STRATEGIS BALIKPAPAN,3690.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,400,230,SHM - Sertifikat Hak Milik,1300 Watt
1374,RUMAH BESAR MEWAH DI PERUMAHAN ELITE BALIKPAPAN,3500.0,"Balikpapan Baru, Balikpapan",4.0,3.0,198,275,SHM - Sertifikat Hak Milik,4400 Watt
1375,RUMAH TIGA KAMAR TIDUR DALAM PERUMAHAN ELITE,1100.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,90,90,SHM - Sertifikat Hak Milik,2200 Watt
1376,RUMAH LUAS  EMPAT KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,3750.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,350,250,SHM - Sertifikat Hak Milik,3500 Watt
1377,RUMAH HOOK LUAS  LIMA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,4250.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,350,250,SHM - Sertifikat Hak Milik,3500 Watt
1378,RUMAH LUAS DALAM PERUMAHAN ELITE BALIKPAPAN,2100.0,"Balikpapan Utara, Balikpapan",3.0,2.0,200,160,SHM - Sertifikat Hak Milik,2200 Watt
1379,RUMAH CANTIK BERSIH DALAM PERUMAHAN LUAS BALIKPAPAN,850.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,143,130,SHM - Sertifikat Hak Milik,2200 Watt
1380,RUMAH LUAS MURAH DI TENGAH KOTA BALIKPAPAN,1050.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,200,178,SHM - Sertifikat Hak Milik,2200 Watt
1381,RUMAH MURAH DUA KAMAR TIDUR DI TENGAH KOTA BALIKPAPAN,475.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,92,70,SHM - Sertifikat Hak Milik,1300 Watt
1382,RUMAH MURAH DI TENGAH KOTA BALIKPAPAN,480.0,"Gunung Bahagia, Balikpapan",2.0,1.0,72,48,SHM - Sertifikat Hak Milik,1300 Watt
1383,RUMAH MEWAH LUAS DALAM PERUMAHAN ELITE BALIKPAPAN,3580.0,"Balikpapan Baru, Balikpapan",4.0,3.0,240,250,SHM - Sertifikat Hak Milik,3500 Watt
1384,PERUMAHAN PRIMARY NORDVILE GRAND CITY,2160.0,"Balikpapan Utara, Balikpapan",3.0,2.0,117,120,SHM - Sertifikat Hak Milik,2200 Watt
1385,PERUMAHAN NORDVILE GRAND CITY,1760.0,"Balikpapan Utara, Balikpapan",3.0,2.0,88,105,SHM - Sertifikat Hak Milik,2200 Watt
1386,PERUMAHAN PRIMARY GRAND CITY NORDVILE,3260.0,"Balikpapan Utara, Balikpapan",4.0,3.0,200,172,SHM - Sertifikat Hak Milik,2200 Watt
1387,RUMAH 2 LANTAI SIAP HUNI DITENGAH KOTA,2400.0,"Balikpapan Selatan, Balikpapan",6.0,5.0,479,306,SHM - Sertifikat Hak Milik,2200 Watt
1388,CLUSTER NORDVILLE GRANDCITY,1600.0,"Balikpapan Utara, Balikpapan",3.0,3.0,98,88,HGB - Hak Guna Bangunan,2200 Watt
1389,RUMAH DI TENGAH KOTA BALIKPAPAN KAL-TIM ,650.0,"Prapatan, Balikpapan",5.0,2.0,153,200,SHM - Sertifikat Hak Milik,1300 Watt
1390,RUMAH CANTIK DI PUSAT KOTA SIAP HUNI,1300.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,120,90,SHM - Sertifikat Hak Milik,3500 Watt
1391,Rumah recomend banget untuk keluarga kecil ditengah kota,950.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,112,80,SHM - Sertifikat Hak Milik,2200 Watt
1392,Rumah design cantik dan bagus sudah ada furniturnya,1650.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,152,95,SHM - Sertifikat Hak Milik,2200 Watt
1393,Rumah Cantik dan terawat harganha sangat murah,1000.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,102,100,SHM - Sertifikat Hak Milik,5500 Watt
1394,RUMAH CANTIK LINGKUNGAN TENANG DAN LUAS,2400.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,277,180,SHM - Sertifikat Hak Milik,2200 Watt
1395,Rumah kondisi bagus dikawasan balikpapan baru. ,1550.0,"Balikpapan Baru, Balikpapan",3.0,4.0,112,144,SHM - Sertifikat Hak Milik,4400 Watt
1396,Rumah serba pink diperumahan grandcity. ,1550.0,"Balikpapan Utara, Balikpapan",2.0,2.0,112,64,SHM - Sertifikat Hak Milik,2200 Watt
1397,BU RUMAH MINIMALIS MODERN DIJUAL CEPAT DI AREA WIKA,1100.0,"Batu Ampar, Balikpapan",4.0,3.0,160,145,SHM - Sertifikat Hak Milik,4400 Watt
1398,DIJUAL RUMAH STRATEGIS PINGGIR JALAN RAYA,6500.0,"Balikpapan Tengah, Balikpapan",9.0,4.0,516,200,SHM - Sertifikat Hak Milik,1300 Watt
1402,"RUMAH PREMIUM GOLF VIEW RESIDENCE DI PUPUK TIMUR, BALIKPAPAN",2260.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,133,120,SHM - Sertifikat Hak Milik,2200 Watt
1403,Rumah minimalis modern dekat bandara internasional Sepinggan ,1750.0,"Sepinggan, Balikpapan",3.0,2.0,135,145,SHM - Sertifikat Hak Milik,2200 Watt
1404,Rumah minimalis  tinggal masuk badan dikawasan  perumahan elite,2150.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,207,160,SHM - Sertifikat Hak Milik,5500 Watt
1405,Rumah cantik & bersih plus toko di area perumahan millenial ,2500.0,"Balikpapan Selatan, Balikpapan",2.0,3.0,150,450,SHM - Sertifikat Hak Milik,2200 Watt
1406,2 unit rumah cantik ditengah kota balikpapan ,750.0,"Balikpapan Utara, Balikpapan",2.0,1.0,45,91,SHM - Sertifikat Hak Milik,1300 Watt
1407,Rumah+gudang+kantor dipinggir jalan besar,9200.0,"Balikpapan Utara, Balikpapan",3.0,5.0,1320,839,SHM - Sertifikat Hak Milik,3500 Watt
1409,RUMAH DI BALIKPAPAN REGENCY,675.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,90,45,SHM - Sertifikat Hak Milik,1300 Watt
1411,RUMAH MEWAH BALIKPAPAN BARU DUA LANTAI,6000.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,360,360,SHM - Sertifikat Hak Milik,4400 Watt
1412,PERUMAHAN PESONA KHATULISTIWA,585.0,"Balikpapan Tengah, Balikpapan",2.0,1.0,72,36,HGB - Hak Guna Bangunan,5500 Watt
1413,RUMAH DICITRA BUKIT INDAH CIPUTRA,1200.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,90,70,SHM - Sertifikat Hak Milik,2200 Watt
1414,Dijual Rumah Lokasi Startegis Tengah Kota Posiis Hook di Pupuk,1800.0,"Balikpapan Selatan, Balikpapan",4.0,1.0,216,90,SHM - Sertifikat Hak Milik,2200 Watt
1415,Dijual Cepat Rumah Pupuk ,2200.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,374,220,SHM - Sertifikat Hak Milik,6600 Watt
1416,RUMAH PINGGIR JALAN SOMBER,1700.0,"Balikpapan Utara, Balikpapan",4.0,3.0,194,230,SHM - Sertifikat Hak Milik,1300 Watt
1418,BALIKPAPAN RUMAH DENGAN HALAMAN LUAS SEPINGGAN (HM151),2500.0,"Balikpapan Selatan, Balikpapan",5.0,2.0,745,400,SHM - Sertifikat Hak Milik,2200 Watt
1419,RUMAH CANTIK DIBALIKPAPAN REGENCY,1950.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,152,167,SHM - Sertifikat Hak Milik,2200 Watt
1420,BALIKPAPAN RUMAH TAMAN SARI BUKIT MUTIARA (WIKA) HM132,1250.0,"Balikpapan Utara, Balikpapan",2.0,2.0,120,120,SHM - Sertifikat Hak Milik,2200 Watt
1421,"BALIKPAPAN RUMAH BESAR , MESS KARYAWAN DAN KANTOR",15000.0,"Sepinggan, Balikpapan",4.0,5.0,827,600,SHM - Sertifikat Hak Milik,4400 Watt
1422,Rumah Mewah Minimalis Free Biaya,1160.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,168,100,HGB - Hak Guna Bangunan,1300 Watt
1423,TURUN HARGA RUMAH SIAP HUNI LOKASI STRATEGHIS DI PERUMAHAN PUPUK KALTIM,2400.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,306,250,SHM - Sertifikat Hak Milik,2200 Watt
1424,FULL FURNISH MEWAH TERAWAT ADA KOLAM RENANG DI TENGAH KOTA BALIKPAPAN,9000.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,570,300,SHM - Sertifikat Hak Milik,13200 Watt
1426,"DI JUAL RUMAH KONTRAKAN 2 LANTAI 2 PINTU DAN KOS-KOSAN INVESTASI MENARIK, GANG KARZENDA",1650.0,"Balikpapan Tengah, Balikpapan",10.0,4.0,129,176,SHM - Sertifikat Hak Milik,1300 Watt
1427,"DI JUAL RUMAH DI BHUMI NIRWANA INDAH, BALIKPAPAN KAL-TIM ",1600.0,"Balikpapan Utara, Balikpapan",4.0,4.0,180,240,SHM - Sertifikat Hak Milik,2200 Watt
1428,RUMAH TUMBUH DUA KAMAR TIDUR LUAS DALAM PERUMAHAN ELITE BALIKPAPAN,2000.0,"Balikpapan Baru, Balikpapan",2.0,2.0,172,130,SHM - Sertifikat Hak Milik,2200 Watt
